,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
165,2022-02-01,21:14:28,App,Pressure,4TR_,T,-,-
166,2022-02-01,21:12:47,App,Pressure,32TR_,T,-,-
167,2022-02-01,21:12:47,Disp,Pressure,32TR_,T,-,-
168,2022-02-01,21:03:12,App,Door,87TR_,C2,3G,3.04
169,2022-02-01,21:03:12,Disp,Door,87TR_,C2,3G,3.04
170,2022-02-01,21:01:09,App,Door,105TR_,C3,2D,2.9
171,2022-02-01,21:01:09,Disp,Door,105TR_,C3,2D,2.9
172,2022-02-01,21:00:25,Disp,Door,69TR_,C2,2D,3.2
173,2022-02-01,21:00:15,App,Door,69TR_,C2,2D,3.2
184,2022-02-01,20:36:31,App,Pressure,42TR_,T,-,-
185,2022-02-01,20:36:31,Disp,Pressure,42TR_,T,-,-
186,2022-02-01,20:34:42,App,Door,69TR_,C5,1D,2.98
188,2022-02-01,20:34:42,Disp,Door,69TR_,C5,1D,2.98
190,2022-02-01,20:34:36,App,Pressure,42TR_,T,-,-
191,2022-02-01,20:34:36,Disp,Pressure,42TR_,T,-,-
194,2022-02-01,20:32:58,App,Pressure,89TR_,T,-,-
195,2022-02-01,20:32:58,Disp,Pressure,89TR_,T,-,-
196,2022-02-01,20:29:12,App,Pressure,2TR_,T,-,-
197,2022-02-01,20:29:12,Disp,Pressure,2TR_,T,-,-
202,2022-02-01,20:26:19,Disp,Door,99TR_,C1,1G,3.18
203,2022-02-01,20:25:59,App,Door,99TR_,C1,1G,3.18
204,2022-02-01,20:24:59,Disp,Door,105TR_,C3,2D,2.94
205,2022-02-01,20:24:58,Disp,Door,105TR_,C1,3D,2.94
206,2022-02-01,20:24:57,App,Door,105TR_,C3,2D,2.94
207,2022-02-01,20:24:57,App,Door,105TR_,C1,3D,2.94
210,2022-02-01,20:22:29,App,Pressure,89TR_,T,-,-
211,2022-02-01,20:22:29,Disp,Pressure,89TR_,T,-,-
212,2022-02-01,20:20:32,App,Pressure,58TR_,T,-,-
213,2022-02-01,20:20:32,Disp,Pressure,58TR_,T,-,-
216,2022-02-01,20:19:10,App,Pressure,89TR_,T,-,-
217,2022-02-01,20:19:10,Disp,Pressure,89TR_,T,-,-
224,2022-02-01,20:13:54,App,Pressure,89TR_,T,-,-
225,2022-02-01,20:13:54,Disp,Pressure,89TR_,T,-,-
228,2022-02-01,20:09:54,App,Door,95TR_,C2,3G,3.04
229,2022-02-01,20:09:54,Disp,Door,95TR_,C2,3G,3.04
230,2022-02-01,20:09:43,Disp,Door,79TR_,C5,3D,2.94
231,2022-02-01,20:09:42,App,Door,79TR_,C5,3D,2.94
232,2022-02-01,20:07:59,Disp,Door,95TR_,C2,3G,3.02
233,2022-02-01,20:07:58,App,Door,95TR_,C2,3G,3.02
234,2022-02-01,20:07:36,App,Door,72TR_,C5,3D,2.95
235,2022-02-01,20:07:36,Disp,Door,72TR_,C5,3D,2.95
238,2022-02-01,20:06:05,App,Pressure,89TR_,T,-,-
239,2022-02-01,20:06:05,Disp,Pressure,89TR_,T,-,-
240,2022-02-01,20:05:45,Disp,Door,95TR_,C5,1D,3.01
241,2022-02-01,20:05:44,App,Door,95TR_,C2,2D,3.02
242,2022-02-01,20:05:44,App,Door,95TR_,C5,1D,3.02
243,2022-02-01,20:05:44,Disp,Door,95TR_,C2,2D,3.02
244,2022-02-01,20:05:36,Disp,Door,75TR_,C5,3D,2.85
245,2022-02-01,20:05:35,App,Door,75TR_,C4,2D,2.85
246,2022-02-01,20:05:35,App,Door,75TR_,C5,3D,2.85
247,2022-02-01,20:05:35,Disp,Door,75TR_,C4,2D,2.85
248,2022-02-01,20:05:30,Disp,Pressure,42TR_,T,-,-
249,2022-02-01,20:05:29,App,Pressure,42TR_,T,-,-
250,2022-02-01,20:02:26,App,Pressure,42TR_,T,-,-
251,2022-02-01,20:02:26,Disp,Pressure,42TR_,T,-,-
252,2022-02-01,20:02:22,App,Pressure,40TR_,T,-,-
253,2022-02-01,20:02:22,Disp,Pressure,40TR_,T,-,-
256,2022-02-01,19:59:02,App,Pressure,89TR_,T,-,-
257,2022-02-01,19:59:02,Disp,Pressure,89TR_,T,-,-
258,2022-02-01,19:57:44,App,Door,103TR_,C1,2G,3.06
259,2022-02-01,19:57:44,Disp,Door,103TR_,C1,2G,3.06
262,2022-02-01,19:55:46,App,Pressure,89TR_,T,-,-
263,2022-02-01,19:55:46,Disp,Pressure,89TR_,T,-,-
266,2022-02-01,19:55:02,App,Door,44TR_,C1,2G,3.12
267,2022-02-01,19:55:02,Disp,Door,44TR_,C1,2G,3.12
268,2022-02-01,19:54:15,App,DoorGeneral,47TR_,T,-,3.27
269,2022-02-01,19:54:15,App,Door,47TR_,C3,2D,3.27
270,2022-02-01,19:54:15,App,Door,47TR_,C2,3G,3.27
271,2022-02-01,19:54:15,App,Door,47TR_,C4,1G,3.27
272,2022-02-01,19:54:15,Disp,DoorGeneral,47TR_,T,-,3.27
273,2022-02-01,19:54:15,Disp,Door,47TR_,C3,2D,3.27
274,2022-02-01,19:54:15,Disp,Door,47TR_,C2,3G,3.27
275,2022-02-01,19:54:15,Disp,Door,47TR_,C4,1G,3.27
276,2022-02-01,19:54:15,App,Door,132TR_,C5,3D,3.1
277,2022-02-01,19:54:15,Disp,Door,132TR_,C5,3D,3.1
278,2022-02-01,19:53:14,Disp,Door,87TR_,C4,3D,2.85
279,2022-02-01,19:53:13,App,Door,87TR_,C4,3D,2.85
280,2022-02-01,19:52:56,Disp,Pressure,40TR_,T,-,-
281,2022-02-01,19:52:56,App,Pressure,62TR_,T,-,-
282,2022-02-01,19:52:56,Disp,Pressure,62TR_,T,-,-
283,2022-02-01,19:52:55,App,Pressure,40TR_,T,-,-
288,2022-02-01,19:52:06,Disp,Door,85TR_,C4,3G,3.02
289,2022-02-01,19:51:58,App,Door,85TR_,C4,3G,3.03
290,2022-02-01,19:51:48,Disp,Door,4TR_,C1,1D,3.15
291,2022-02-01,19:51:46,App,Door,4TR_,C1,1D,3.15
292,2022-02-01,19:51:39,App,Door,69TR_,C5,1D,3.05
293,2022-02-01,19:51:39,Disp,Door,69TR_,C5,1D,3.05
296,2022-02-01,19:50:35,App,Pressure,40TR_,T,-,-
297,2022-02-01,19:50:35,Disp,Pressure,40TR_,T,-,-
298,2022-02-01,19:50:35,App,Pressure,62TR_,T,-,-
299,2022-02-01,19:50:35,Disp,Pressure,62TR_,T,-,-
300,2022-02-01,19:50:01,App,Pressure,89TR_,T,-,-
301,2022-02-01,19:50:01,Disp,Pressure,89TR_,T,-,-
304,2022-02-01,19:48:24,Disp,Door,2TR_,C4,3D,2.83
305,2022-02-01,19:48:09,App,Door,2TR_,C4,3D,2.83
306,2022-02-01,19:47:26,App,Pressure,89TR_,T,-,-
307,2022-02-01,19:47:26,Disp,Pressure,89TR_,T,-,-
312,2022-02-01,19:43:20,App,Door,1TR_,C4,1D,3.06
313,2022-02-01,19:43:20,Disp,Door,1TR_,C4,1D,3.06
314,2022-02-01,19:42:46,App,Pressure,40TR_,T,-,-
315,2022-02-01,19:42:46,Disp,Pressure,40TR_,T,-,-
316,2022-02-01,19:40:13,App,Pressure,25TR_,T,-,-
317,2022-02-01,19:40:13,Disp,Pressure,25TR_,T,-,-
318,2022-02-01,19:39:45,App,Pressure,40TR_,T,-,-
319,2022-02-01,19:39:45,Disp,Pressure,40TR_,T,-,-
322,2022-02-01,19:38:47,App,Door,54TR_,C4,1G,2.97
323,2022-02-01,19:38:47,Disp,Door,54TR_,C4,1G,2.97
324,2022-02-01,19:38:30,App,Pressure,30TR_,T,-,-
325,2022-02-01,19:38:30,Disp,Pressure,30TR_,T,-,-
326,2022-02-01,19:38:29,App,Pressure,135TR_,T,-,-
327,2022-02-01,19:38:29,Disp,Pressure,135TR_,T,-,-
328,2022-02-01,19:35:24,App,Pressure,58TR_,T,-,-
329,2022-02-01,19:35:24,Disp,Pressure,58TR_,T,-,-
336,2022-02-01,19:31:59,App,Door,86TR_,C3,1D,3.14
337,2022-02-01,19:31:59,Disp,Door,86TR_,C3,1D,3.14
338,2022-02-01,19:31:59,App,Door,105TR_,C1,1G,2.91
339,2022-02-01,19:31:59,Disp,Door,105TR_,C1,1G,2.91
342,2022-02-01,19:30:36,Disp,Door,100TR_,C2,3G,2.86
345,2022-02-01,19:30:01,App,Door,100TR_,C2,3G,2.86
346,2022-02-01,19:29:41,Disp,Door,95TR_,C2,3G,3.03
347,2022-02-01,19:29:40,App,Door,95TR_,C2,3G,3.03
348,2022-02-01,19:29:40,App,Door,95TR_,C5,3G,3.03
349,2022-02-01,19:29:40,Disp,Door,95TR_,C5,3G,3.03
352,2022-02-01,19:27:51,Disp,Door,85TR_,C5,2G,3.07
353,2022-02-01,19:27:36,App,Door,85TR_,C5,2G,3.07
354,2022-02-01,19:27:36,Disp,Door,105TR_,C3,2D,2.94
356,2022-02-01,19:27:34,App,Door,105TR_,C3,2D,2.94
358,2022-02-01,19:27:34,App,Door,105TR_,C1,3D,2.94
359,2022-02-01,19:27:34,Disp,Door,105TR_,C1,3D,2.94
360,2022-02-01,19:26:40,App,Pressure,56TR_,T,-,-
361,2022-02-01,19:26:40,Disp,Pressure,56TR_,T,-,-
362,2022-02-01,19:26:39,App,Pressure,44TR_,T,-,-
363,2022-02-01,19:26:39,Disp,Pressure,44TR_,T,-,-
364,2022-02-01,19:25:26,App,Pressure,25TR_,T,-,-
365,2022-02-01,19:25:26,Disp,Pressure,25TR_,T,-,-
366,2022-02-01,19:25:17,App,Door,99TR_,C3,1G,2.97
367,2022-02-01,19:25:17,Disp,Door,99TR_,C3,1G,2.97
368,2022-02-01,19:25:11,App,Door,38TR_,C2,1D,3.27
369,2022-02-01,19:25:11,Disp,Door,38TR_,C2,1D,3.27
374,2022-02-01,19:24:01,App,Pressure,40TR_,T,-,-
375,2022-02-01,19:24:01,Disp,Pressure,40TR_,T,-,-
376,2022-02-01,19:24:01,App,Pressure,62TR_,T,-,-
377,2022-02-01,19:24:01,Disp,Pressure,62TR_,T,-,-
378,2022-02-01,19:22:20,App,Pressure,6TR_,T,-,-
379,2022-02-01,19:22:20,Disp,Pressure,6TR_,T,-,-
380,2022-02-01,19:21:40,Disp,Door,103TR_,C1,2G,2.97
381,2022-02-01,19:21:39,App,Door,103TR_,C1,2G,2.97
384,2022-02-01,19:20:01,Disp,Door,122TR_,C1,3G,2.8
387,2022-02-01,19:19:57,Disp,Door,28TR_,C1,1D,3.23
388,2022-02-01,19:19:50,App,Door,122TR_,C1,3G,2.8
389,2022-02-01,19:19:47,App,Door,28TR_,C1,1D,3.24
390,2022-02-01,19:17:59,Disp,Door,130TR_,C4,3G,3.15
391,2022-02-01,19:17:57,App,Door,130TR_,C4,3G,3.15
396,2022-02-01,19:16:30,Disp,DoorGeneral,133TR_,T,-,2.97
397,2022-02-01,19:16:30,Disp,Door,133TR_,C3,3D,2.97
398,2022-02-01,19:16:30,Disp,Door,133TR_,C2,2G,2.97
399,2022-02-01,19:16:30,Disp,Door,133TR_,C4,3G,2.97
400,2022-02-01,19:16:30,Disp,Door,133TR_,C1,3D,2.97
401,2022-02-01,19:16:29,App,DoorGeneral,133TR_,T,-,2.97
402,2022-02-01,19:16:29,App,Door,133TR_,C3,3D,2.97
403,2022-02-01,19:16:29,App,Door,133TR_,C2,2G,2.97
404,2022-02-01,19:16:29,App,Door,133TR_,C4,1G,2.97
405,2022-02-01,19:16:29,App,Door,133TR_,C4,3G,2.97
406,2022-02-01,19:16:29,App,Door,133TR_,C1,3D,2.97
407,2022-02-01,19:16:29,Disp,Door,133TR_,C4,1G,2.97
408,2022-02-01,19:16:27,Disp,Door,79TR_,C1,2G,2.97
409,2022-02-01,19:16:25,App,Door,79TR_,C1,2G,2.97
410,2022-02-01,19:10:09,App,Pressure,72TR_,T,-,-
411,2022-02-01,19:10:09,Disp,Pressure,72TR_,T,-,-
412,2022-02-01,19:08:19,Disp,Door,73TR_,C5,2G,2.89
413,2022-02-01,19:08:19,Disp,Door,100TR_,C4,3D,3.07
414,2022-02-01,19:08:18,App,Door,73TR_,C5,2G,2.89
415,2022-02-01,19:08:18,App,Door,100TR_,C4,3D,3.07
418,2022-02-01,19:03:33,Disp,Door,68TR_,C5,1G,3.14
420,2022-02-01,19:03:32,App,Door,68TR_,C5,1G,3.14
422,2022-02-01,19:01:41,Disp,Door,115TR_,C5,3G,3.01
423,2022-02-01,19:01:32,App,Door,115TR_,C5,3G,3.01
424,2022-02-01,19:01:05,App,Door,106TR_,C1,2G,3.35
426,2022-02-01,19:01:05,Disp,Door,106TR_,C1,2G,3.35
430,2022-02-01,18:59:31,Disp,Door,53TR_,C5,1G,3.3
431,2022-02-01,18:59:25,App,Door,53TR_,C5,1G,3.3
434,2022-02-01,18:57:27,Disp,Door,24TR_,C1,1G,2.84
435,2022-02-01,18:57:10,App,Door,24TR_,C1,1G,2.84
438,2022-02-01,18:53:17,App,Pressure,119TR_,T,-,-
439,2022-02-01,18:53:17,Disp,Pressure,119TR_,T,-,-
440,2022-02-01,18:53:15,Disp,Door,101TR_,C2,1G,2.8
441,2022-02-01,18:53:14,App,Door,101TR_,C2,1G,2.8
442,2022-02-01,18:52:55,Disp,Door,98TR_,C5,1G,3.21
443,2022-02-01,18:52:48,App,Door,98TR_,C5,1G,3.21
444,2022-02-01,18:52:40,Disp,Door,132TR_,C1,2D,3.23
445,2022-02-01,18:52:39,App,Door,132TR_,C1,2D,3.23
446,2022-02-01,18:51:34,App,Pressure,44TR_,T,-,-
447,2022-02-01,18:51:34,Disp,Pressure,44TR_,T,-,-
448,2022-02-01,18:51:22,Disp,Door,13TR_,C3,3D,3.02
449,2022-02-01,18:51:22,Disp,Door,13TR_,C2,2G,3.02
450,2022-02-01,18:51:21,App,Door,13TR_,C3,3D,3.02
451,2022-02-01,18:51:21,App,Door,13TR_,C2,2G,3.02
452,2022-02-01,18:50:20,App,Pressure,18TR_,T,-,-
453,2022-02-01,18:50:20,Disp,Pressure,18TR_,T,-,-
454,2022-02-01,18:49:49,App,Pressure,4TR_,T,-,-
455,2022-02-01,18:49:49,Disp,Pressure,4TR_,T,-,-
460,2022-02-01,18:48:25,Disp,Door,1TR_,C3,1D,2.99
461,2022-02-01,18:48:25,Disp,Door,5TR_,C3,3G,2.97
462,2022-02-01,18:48:25,Disp,Door,5TR_,C1,2G,2.97
463,2022-02-01,18:48:24,App,Door,1TR_,C3,1D,2.99
464,2022-02-01,18:48:24,App,Door,5TR_,C3,3G,2.97
465,2022-02-01,18:48:24,App,Door,5TR_,C1,2G,2.97
470,2022-02-01,18:47:28,App,Pressure,18TR_,T,-,-
471,2022-02-01,18:47:28,Disp,Pressure,18TR_,T,-,-
474,2022-02-01,18:45:42,App,Pressure,58TR_,T,-,-
475,2022-02-01,18:45:42,Disp,Pressure,58TR_,T,-,-
476,2022-02-01,18:43:18,App,Pressure,51TR_,T,-,-
477,2022-02-01,18:43:18,Disp,Pressure,51TR_,T,-,-
478,2022-02-01,18:43:01,Disp,Door,71TR_,C4,1D,3.08
479,2022-02-01,18:43:01,Disp,Door,71TR_,C5,3D,3.08
480,2022-02-01,18:43:00,App,Door,71TR_,C4,1D,3.08
481,2022-02-01,18:43:00,App,Door,71TR_,C5,3D,3.08
482,2022-02-01,18:42:57,App,Pressure,4TR_,T,-,-
483,2022-02-01,18:42:57,Disp,Pressure,4TR_,T,-,-
484,2022-02-01,18:42:57,App,Door,37TR_,C5,3D,3.17
485,2022-02-01,18:42:57,Disp,Door,37TR_,C5,3D,3.17
486,2022-02-01,18:41:35,App,Door,60TR_,C4,2G,2.8
487,2022-02-01,18:41:35,Disp,Door,60TR_,C4,2G,2.8
490,2022-02-01,18:40:51,App,Door,103TR_,C1,3D,3.12
491,2022-02-01,18:40:51,Disp,Door,103TR_,C1,3D,3.11
492,2022-02-01,18:40:48,Disp,Door,84TR_,C4,2D,2.88
495,2022-02-01,18:40:46,App,Door,84TR_,C4,2D,2.88
496,2022-02-01,18:40:10,App,Pressure,44TR_,T,-,-
497,2022-02-01,18:40:10,Disp,Pressure,44TR_,T,-,-
500,2022-02-01,18:39:56,App,Pressure,18TR_,T,-,-
501,2022-02-01,18:39:56,Disp,Pressure,18TR_,T,-,-
504,2022-02-01,18:37:31,App,Pressure,30TR_,T,-,-
505,2022-02-01,18:37:31,Disp,Pressure,30TR_,T,-,-
506,2022-02-01,18:36:55,App,Door,103TR_,C1,2G,3.18
507,2022-02-01,18:36:55,Disp,Door,103TR_,C1,2G,3.18
512,2022-02-01,18:33:32,Disp,Door,112TR_,C3,2D,2.86
513,2022-02-01,18:32:55,Disp,Door,20TR_,C5,3G,3.69
514,2022-02-01,18:32:54,App,Door,20TR_,C5,3G,3.69
517,2022-02-01,18:31:41,Disp,Door,68TR_,C5,1G,4.05
518,2022-02-01,18:31:35,App,Door,68TR_,C5,1G,4.04
519,2022-02-01,18:31:02,App,Pressure,18TR_,T,-,-
520,2022-02-01,18:31:02,Disp,Pressure,18TR_,T,-,-
523,2022-02-01,18:30:19,Disp,Door,126TR_,C5,2G,2.95
524,2022-02-01,18:30:17,App,Door,110TR_,C5,3D,2.89
525,2022-02-01,18:30:17,Disp,Door,110TR_,C5,3D,2.89
526,2022-02-01,18:30:17,App,Door,126TR_,C5,2G,2.95
531,2022-02-01,18:28:20,Disp,Door,93TR_,C4,2G,3.64
532,2022-02-01,18:28:18,App,Pressure,51TR_,T,-,-
533,2022-02-01,18:28:18,Disp,Pressure,51TR_,T,-,-
534,2022-02-01,18:28:07,App,Door,93TR_,C4,2G,3.64
535,2022-02-01,18:27:45,App,Door,112TR_,C3,2D,2.86
538,2022-02-01,18:27:35,Disp,Door,112TR_,C3,2D,2.86
539,2022-02-01,18:27:05,App,Door,112TR_,C3,2D,2.86
542,2022-02-01,18:26:54,Disp,Door,112TR_,C3,2D,2.86
545,2022-02-01,18:26:11,App,Door,112TR_,C3,2D,2.86
548,2022-02-01,18:25:59,Disp,Door,112TR_,C3,2D,2.86
549,2022-02-01,18:25:56,App,Pressure,4TR_,T,-,-
550,2022-02-01,18:25:56,Disp,Pressure,4TR_,T,-,-
551,2022-02-01,18:25:14,App,Door,112TR_,C3,2D,2.86
554,2022-02-01,18:25:01,Disp,Door,112TR_,C3,2D,2.86
555,2022-02-01,18:24:31,Disp,Door,2TR_,C1,1G,3.56
556,2022-02-01,18:24:29,App,Door,2TR_,C1,1G,3.56
557,2022-02-01,18:24:08,App,Door,112TR_,C3,2D,2.86
558,2022-02-01,18:23:51,App,Door,130TR_,C2,3D,3.26
559,2022-02-01,18:23:51,Disp,Door,130TR_,C2,3D,3.26
560,2022-02-01,18:23:23,App,Pressure,4TR_,T,-,-
561,2022-02-01,18:23:23,Disp,Pressure,4TR_,T,-,-
562,2022-02-01,18:23:05,Disp,Door,98TR_,C4,3G,2.96
563,2022-02-01,18:23:03,App,Door,98TR_,C4,3G,2.96
564,2022-02-01,18:22:41,Disp,Door,109TR_,C5,1G,2.94
565,2022-02-01,18:22:39,App,Door,109TR_,C5,1G,2.94
570,2022-02-01,18:21:17,Disp,Door,112TR_,C3,1D,2.86
571,2022-02-01,18:20:38,App,Pressure,18TR_,T,-,-
572,2022-02-01,18:20:38,Disp,Pressure,18TR_,T,-,-
573,2022-02-01,18:20:38,App,Pressure,51TR_,T,-,-
574,2022-02-01,18:20:38,Disp,Pressure,51TR_,T,-,-
575,2022-02-01,18:19:20,App,Door,61TR_,C1,1D,3.02
576,2022-02-01,18:19:20,Disp,Door,61TR_,C1,1D,3.02
577,2022-02-01,18:18:29,App,Pressure,18TR_,T,-,-
578,2022-02-01,18:18:29,Disp,Pressure,18TR_,T,-,-
579,2022-02-01,18:18:29,App,Pressure,51TR_,T,-,-
580,2022-02-01,18:18:29,Disp,Pressure,51TR_,T,-,-
581,2022-02-01,18:18:09,App,Pressure,2TR_,T,-,-
582,2022-02-01,18:18:09,Disp,Pressure,2TR_,T,-,-
