,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
107,2022-01-01,19:20:22,App,Door,38TR_,C4,3G,2.92
108,2022-01-01,19:16:39,App,Door,127TR_,C5,2G,2.84
109,2022-01-01,19:16:39,Disp,Door,127TR_,C5,2G,2.84
110,2022-01-01,19:09:27,Disp,Door,106TR_,C3,3G,3.05
111,2022-01-01,19:09:26,Disp,DoorGeneral,106TR_,T,-,3.05
112,2022-01-01,19:09:26,Disp,Door,106TR_,C4,2D,3.05
113,2022-01-01,19:09:26,Disp,Door,106TR_,C5,3D,3.05
114,2022-01-01,19:09:25,App,DoorGeneral,106TR_,T,-,3.05
115,2022-01-01,19:09:25,App,Door,106TR_,C3,3G,3.05
116,2022-01-01,19:09:25,App,Door,106TR_,C4,2D,3.05
117,2022-01-01,19:09:25,App,Door,106TR_,C5,3D,3.05
118,2022-01-01,19:00:38,App,Door,106TR_,C1,2G,2.95
119,2022-01-01,19:00:38,Disp,Door,106TR_,C1,2G,2.95
122,2022-01-01,18:57:42,Disp,Door,48TR_,C2,3G,2.98
123,2022-01-01,18:57:30,App,Door,48TR_,C2,3G,2.98
124,2022-01-01,18:56:21,Disp,Door,112TR_,C5,1D,3.04
125,2022-01-01,18:56:20,App,Door,112TR_,C5,1D,3.04
126,2022-01-01,18:56:20,App,Door,112TR_,C5,3D,3.04
127,2022-01-01,18:56:20,Disp,Door,112TR_,C5,3D,3.04
130,2022-01-01,18:49:12,Disp,Door,108TR_,C2,1G,3.15
131,2022-01-01,18:48:55,App,Door,108TR_,C2,1G,3.15
132,2022-01-01,18:41:41,Disp,Door,46TR_,C3,2D,2.98
133,2022-01-01,18:41:40,App,Door,46TR_,C3,2D,2.98
134,2022-01-01,18:39:40,App,Door,64TR_,C4,1D,3.11
135,2022-01-01,18:39:40,App,Door,64TR_,C5,2D,3.11
136,2022-01-01,18:39:40,Disp,Door,64TR_,C4,1D,3.11
137,2022-01-01,18:39:40,Disp,Door,64TR_,C5,2D,3.11
138,2022-01-01,18:24:30,Disp,Door,96TR_,C1,2G,3.22
139,2022-01-01,18:24:29,App,Door,96TR_,C1,2G,3.22
142,2022-01-01,18:17:44,App,Door,106TR_,C1,2G,2.9
143,2022-01-01,18:17:44,Disp,Door,106TR_,C1,2G,2.9
144,2022-01-01,18:14:15,Disp,Door,20TR_,C2,1G,3.05
145,2022-01-01,18:14:14,App,Door,20TR_,C2,1G,3.04
146,2022-01-01,18:14:14,App,Door,20TR_,C5,3G,3.04
147,2022-01-01,18:14:14,Disp,Door,20TR_,C5,3G,3.04
148,2022-01-01,18:10:50,App,Door,127TR_,C5,2G,3.09
149,2022-01-01,18:10:50,Disp,Door,127TR_,C5,2G,3.09
150,2022-01-01,17:56:07,Disp,Door,107TR_,C5,3G,3.07
151,2022-01-01,17:56:06,App,Door,107TR_,C5,3G,3.07
154,2022-01-01,17:52:44,App,Pressure,46TR_,T,-,-
155,2022-01-01,17:52:44,Disp,Pressure,46TR_,T,-,-
158,2022-01-01,17:44:47,Disp,Door,96TR_,C1,2G,3.02
159,2022-01-01,17:44:46,App,Door,96TR_,C1,2G,3.02
160,2022-01-01,17:44:20,App,Pressure,48TR_,T,-,-
161,2022-01-01,17:44:20,Disp,Pressure,48TR_,T,-,-
162,2022-01-01,17:39:35,App,Pressure,48TR_,T,-,-
163,2022-01-01,17:39:35,Disp,Pressure,48TR_,T,-,-
164,2022-01-01,17:39:04,Disp,Door,82TR_,C5,2D,3.12
165,2022-01-01,17:39:03,App,Door,82TR_,C5,2D,3.12
166,2022-01-01,17:38:53,App,Pressure,46TR_,T,-,-
167,2022-01-01,17:38:53,Disp,Pressure,46TR_,T,-,-
168,2022-01-01,17:35:26,App,Pressure,106TR_,T,-,-
169,2022-01-01,17:35:26,Disp,Pressure,106TR_,T,-,-
170,2022-01-01,17:35:23,Disp,Pressure,48TR_,T,-,-
171,2022-01-01,17:35:22,App,Pressure,48TR_,T,-,-
172,2022-01-01,17:34:00,Disp,Door,106TR_,C5,1G,2.82
173,2022-01-01,17:33:59,App,Door,106TR_,C5,1G,2.82
174,2022-01-01,17:33:19,App,Pressure,48TR_,T,-,-
175,2022-01-01,17:33:19,Disp,Pressure,48TR_,T,-,-
178,2022-01-01,17:18:14,App,Pressure,46TR_,T,-,-
179,2022-01-01,17:18:14,Disp,Pressure,46TR_,T,-,-
180,2022-01-01,17:16:00,App,Pressure,46TR_,T,-,-
181,2022-01-01,17:16:00,Disp,Pressure,46TR_,T,-,-
188,2022-01-01,16:58:37,Disp,Door,96TR_,C3,1G,2.88
189,2022-01-01,16:58:25,App,Door,96TR_,C3,1G,2.88
190,2022-01-01,16:58:16,Disp,Door,107TR_,C3,3D,3.24
191,2022-01-01,16:58:14,App,Door,107TR_,C3,3D,3.24
192,2022-01-01,16:57:10,Disp,Door,89TR_,C5,1G,3.14
193,2022-01-01,16:57:10,Disp,Door,89TR_,C5,2G,3.14
194,2022-01-01,16:57:03,App,Door,89TR_,C5,1G,3.14
195,2022-01-01,16:57:03,App,Door,89TR_,C5,2G,3.14
196,2022-01-01,16:52:18,App,Pressure,39TR_,T,-,-
197,2022-01-01,16:52:18,Disp,Pressure,39TR_,T,-,-
198,2022-01-01,16:52:17,App,Pressure,89TR_,T,-,-
199,2022-01-01,16:52:17,Disp,Pressure,89TR_,T,-,-
200,2022-01-01,16:46:31,App,Pressure,39TR_,T,-,-
201,2022-01-01,16:46:31,Disp,Pressure,39TR_,T,-,-
202,2022-01-01,16:46:31,App,Pressure,89TR_,T,-,-
203,2022-01-01,16:46:31,Disp,Pressure,89TR_,T,-,-
204,2022-01-01,16:44:17,Disp,DoorGeneral,30TR_,T,-,3.2
205,2022-01-01,16:44:17,Disp,Door,30TR_,C2,1G,3.2
206,2022-01-01,16:44:17,Disp,Door,30TR_,C4,1G,3.2
207,2022-01-01,16:44:17,Disp,Door,30TR_,C5,1G,3.2
208,2022-01-01,16:44:16,App,DoorGeneral,30TR_,T,-,3.2
209,2022-01-01,16:44:16,App,Door,30TR_,C2,1G,3.2
210,2022-01-01,16:44:16,App,Door,30TR_,C4,1G,3.2
211,2022-01-01,16:44:16,App,Door,30TR_,C4,2G,3.2
212,2022-01-01,16:44:16,App,Door,30TR_,C5,1G,3.2
213,2022-01-01,16:44:16,Disp,Door,30TR_,C4,2G,3.2
214,2022-01-01,16:40:19,Disp,Door,5TR_,C1,2G,3.15
215,2022-01-01,16:40:19,Disp,Door,88TR_,C3,1G,3.05
216,2022-01-01,16:40:18,App,Door,5TR_,C1,2G,3.15
217,2022-01-01,16:40:18,App,Door,88TR_,C3,1G,3.05
218,2022-01-01,16:38:01,App,Pressure,39TR_,T,-,-
219,2022-01-01,16:38:01,Disp,Pressure,39TR_,T,-,-
220,2022-01-01,16:38:00,App,Pressure,89TR_,T,-,-
221,2022-01-01,16:38:00,Disp,Pressure,89TR_,T,-,-
224,2022-01-01,16:33:58,App,Pressure,39TR_,T,-,-
225,2022-01-01,16:33:58,Disp,Pressure,39TR_,T,-,-
226,2022-01-01,16:33:57,App,Pressure,89TR_,T,-,-
227,2022-01-01,16:33:57,Disp,Pressure,89TR_,T,-,-
228,2022-01-01,16:31:18,App,Pressure,39TR_,T,-,-
229,2022-01-01,16:31:18,Disp,Pressure,39TR_,T,-,-
230,2022-01-01,16:31:18,App,Pressure,89TR_,T,-,-
231,2022-01-01,16:31:18,Disp,Pressure,89TR_,T,-,-
232,2022-01-01,16:26:38,App,Pressure,39TR_,T,-,-
233,2022-01-01,16:26:38,Disp,Pressure,39TR_,T,-,-
234,2022-01-01,16:26:38,App,Pressure,89TR_,T,-,-
235,2022-01-01,16:26:38,Disp,Pressure,89TR_,T,-,-
236,2022-01-01,16:24:20,App,Door,112TR_,C5,3D,3.05
237,2022-01-01,16:24:20,Disp,Door,112TR_,C5,3D,3.05
238,2022-01-01,16:23:54,App,Pressure,39TR_,T,-,-
239,2022-01-01,16:23:54,Disp,Pressure,39TR_,T,-,-
240,2022-01-01,16:23:53,App,Pressure,89TR_,T,-,-
241,2022-01-01,16:23:53,Disp,Pressure,89TR_,T,-,-
242,2022-01-01,16:20:44,App,Pressure,89TR_,T,-,-
243,2022-01-01,16:20:44,Disp,Pressure,89TR_,T,-,-
244,2022-01-01,16:16:50,App,Door,36TR_,C4,1D,3.15
246,2022-01-01,16:16:50,Disp,Door,36TR_,C4,1D,3.15
248,2022-01-01,16:16:25,App,Pressure,39TR_,T,-,-
249,2022-01-01,16:16:25,Disp,Pressure,39TR_,T,-,-
250,2022-01-01,16:16:24,App,Pressure,89TR_,T,-,-
251,2022-01-01,16:16:24,Disp,Pressure,89TR_,T,-,-
252,2022-01-01,16:14:23,Disp,Door,77TR_,C2,2D,2.91
253,2022-01-01,16:14:22,Disp,DoorGeneral,77TR_,T,-,2.91
254,2022-01-01,16:14:22,Disp,Door,77TR_,C4,2D,2.91
255,2022-01-01,16:14:22,Disp,Door,77TR_,C5,1D,2.91
256,2022-01-01,16:14:21,App,DoorGeneral,77TR_,T,-,2.91
257,2022-01-01,16:14:21,App,Door,77TR_,C2,2D,2.91
258,2022-01-01,16:14:21,App,Door,77TR_,C4,2D,2.91
259,2022-01-01,16:14:21,App,Door,77TR_,C5,1D,2.91
260,2022-01-01,16:11:19,Disp,Door,46TR_,C3,2D,3.18
261,2022-01-01,16:11:18,App,Door,46TR_,C3,2D,3.18
262,2022-01-01,16:11:18,App,Door,46TR_,C1,1D,3.18
263,2022-01-01,16:11:18,Disp,Door,46TR_,C1,1D,3.18
264,2022-01-01,16:09:20,App,Door,64TR_,C5,2D,3.07
265,2022-01-01,16:09:20,Disp,Door,64TR_,C5,2D,3.07
266,2022-01-01,16:07:24,Disp,Door,4TR_,C3,3D,3.08
267,2022-01-01,16:07:23,App,Door,4TR_,C3,3D,3.08
270,2022-01-01,16:07:19,Disp,Door,33TR_,C4,1D,3.23
271,2022-01-01,16:07:05,App,Door,33TR_,C4,1D,3.2
272,2022-01-01,16:07:05,App,Door,33TR_,C4,2D,3.2
273,2022-01-01,16:07:05,Disp,Door,33TR_,C4,2D,3.2
274,2022-01-01,16:06:20,Disp,Door,102TR_,C2,2D,3.23
275,2022-01-01,16:06:13,App,Door,102TR_,C2,2D,3.23
278,2022-01-01,16:04:38,Disp,Door,4TR_,C2,1D,3.09
279,2022-01-01,16:04:26,App,Door,4TR_,C2,1D,3.1
280,2022-01-01,16:00:54,Disp,Pressure,40TR_,T,-,-
281,2022-01-01,16:00:53,App,Pressure,40TR_,T,-,-
282,2022-01-01,15:51:55,Disp,Door,10TR_,C2,3D,3.14
283,2022-01-01,15:51:48,App,Door,10TR_,C2,3D,3.15
286,2022-01-01,15:48:10,App,Pressure,40TR_,T,-,-
287,2022-01-01,15:48:10,Disp,Pressure,40TR_,T,-,-
288,2022-01-01,15:45:43,App,Pressure,40TR_,T,-,-
289,2022-01-01,15:45:43,Disp,Pressure,40TR_,T,-,-
290,2022-01-01,15:43:44,App,Pressure,46TR_,T,-,-
291,2022-01-01,15:43:44,Disp,Pressure,46TR_,T,-,-
292,2022-01-01,15:35:28,App,Door,46TR_,C3,2D,2.88
293,2022-01-01,15:35:28,App,Door,46TR_,C1,1D,2.88
294,2022-01-01,15:35:28,Disp,Door,46TR_,C3,2D,2.88
295,2022-01-01,15:35:28,Disp,Door,46TR_,C1,1D,2.88
296,2022-01-01,15:14:12,App,Door,40TR_,C4,2G,3.18
297,2022-01-01,15:14:12,App,Door,40TR_,C4,3G,3.18
298,2022-01-01,15:14:12,Disp,Door,40TR_,C4,2G,3.18
299,2022-01-01,15:14:12,Disp,Door,40TR_,C4,3G,3.18
300,2022-01-01,15:12:22,Disp,Door,112TR_,C2,1G,3.2
301,2022-01-01,15:12:20,App,Door,112TR_,C2,1G,3.2
302,2022-01-01,15:12:15,Disp,Door,36TR_,C4,1D,3.11
303,2022-01-01,15:12:14,App,Door,36TR_,C4,1D,3.11
304,2022-01-01,15:03:52,App,Door,127TR_,C5,2G,2.8
305,2022-01-01,15:03:52,Disp,Door,127TR_,C5,2G,2.8
306,2022-01-01,15:01:22,Disp,Door,71TR_,C3,3D,2.82
307,2022-01-01,15:01:21,App,Door,71TR_,C3,3D,2.82
308,2022-01-01,14:53:51,App,Pressure,4TR_,T,-,-
309,2022-01-01,14:53:51,Disp,Pressure,4TR_,T,-,-
310,2022-01-01,14:53:51,App,Pressure,30TR_,T,-,-
311,2022-01-01,14:53:51,Disp,Pressure,30TR_,T,-,-
312,2022-01-01,14:52:53,App,Door,38TR_,C4,1D,3
313,2022-01-01,14:52:53,Disp,Door,38TR_,C4,1D,3
314,2022-01-01,14:47:17,App,Door,46TR_,C3,2D,2.8
315,2022-01-01,14:47:17,Disp,Door,46TR_,C3,2D,2.8
316,2022-01-01,14:44:28,App,Door,20TR_,C2,1G,3.07
317,2022-01-01,14:44:28,App,Door,20TR_,C5,3G,3.07
318,2022-01-01,14:44:28,Disp,Door,20TR_,C2,1G,3.07
319,2022-01-01,14:44:28,Disp,Door,20TR_,C5,3G,3.07
326,2022-01-01,14:32:09,Disp,Door,36TR_,C4,1D,3.01
327,2022-01-01,14:32:08,App,Door,36TR_,C4,1D,3.01
328,2022-01-01,14:28:15,Disp,Door,96TR_,C3,1G,2.9
329,2022-01-01,14:28:13,App,Door,96TR_,C3,1G,2.9
330,2022-01-01,14:09:10,Disp,Door,5TR_,C3,3G,3.13
331,2022-01-01,14:09:10,Disp,Door,88TR_,C3,1G,3.04
332,2022-01-01,14:09:10,Disp,Door,88TR_,C2,3D,3.04
333,2022-01-01,14:09:09,App,Door,5TR_,C3,3G,3.13
334,2022-01-01,14:09:09,App,Door,88TR_,C3,1G,3.04
335,2022-01-01,14:09:09,App,Door,88TR_,C2,3D,3.04
338,2022-01-01,13:55:47,Disp,Pressure,39TR_,T,-,-
339,2022-01-01,13:55:46,App,Pressure,39TR_,T,-,-
340,2022-01-01,13:55:46,App,Pressure,89TR_,T,-,-
341,2022-01-01,13:55:46,Disp,Pressure,89TR_,T,-,-
342,2022-01-01,13:54:12,App,Door,112TR_,C5,1D,3.02
343,2022-01-01,13:54:12,Disp,Door,112TR_,C5,1D,3.02
344,2022-01-01,13:46:55,Disp,Door,36TR_,C4,1D,3.21
345,2022-01-01,13:46:54,App,Door,36TR_,C4,1D,3.21
346,2022-01-01,13:46:40,Disp,Door,76TR_,C5,3D,3.16
347,2022-01-01,13:46:37,App,Door,76TR_,C5,3D,3.16
348,2022-01-01,13:43:44,Disp,Pressure,77TR_,T,-,-
349,2022-01-01,13:43:43,App,Pressure,77TR_,T,-,-
352,2022-01-01,13:38:35,Disp,Door,64TR_,C5,2D,2.96
353,2022-01-01,13:38:34,App,Door,64TR_,C5,2D,2.96
354,2022-01-01,13:38:30,App,Door,46TR_,C3,2G,3.03
355,2022-01-01,13:38:30,Disp,Door,46TR_,C3,2G,3.03
356,2022-01-01,13:32:18,Disp,Door,109TR_,C2,1D,2.96
357,2022-01-01,13:32:12,App,Door,109TR_,C2,1D,2.96
358,2022-01-01,13:31:42,App,Door,38TR_,C4,3G,2.88
359,2022-01-01,13:31:42,Disp,Door,38TR_,C4,3G,2.88
360,2022-01-01,13:29:26,App,Pressure,39TR_,T,-,-
361,2022-01-01,13:29:26,Disp,Pressure,39TR_,T,-,-
364,2022-01-01,13:26:22,App,Door,96TR_,C1,3D,3.09
365,2022-01-01,13:26:22,Disp,Door,96TR_,C1,3D,3.09
366,2022-01-01,13:26:22,App,Door,138TR_,C3,2G,3.06
367,2022-01-01,13:26:22,Disp,Door,138TR_,C3,2G,3.06
368,2022-01-01,13:16:58,App,Pressure,89TR_,T,-,-
369,2022-01-01,13:16:58,Disp,Pressure,89TR_,T,-,-
370,2022-01-01,13:14:50,App,DoorGeneral,30TR_,T,-,3.17
371,2022-01-01,13:14:50,App,Door,30TR_,C2,1G,3.17
372,2022-01-01,13:14:50,App,Door,30TR_,C4,1G,3.17
373,2022-01-01,13:14:50,App,Door,30TR_,C4,2G,3.17
374,2022-01-01,13:14:50,App,Door,30TR_,C5,1G,3.17
375,2022-01-01,13:14:50,Disp,DoorGeneral,30TR_,T,-,3.17
376,2022-01-01,13:14:50,Disp,Door,30TR_,C2,1G,3.17
377,2022-01-01,13:14:50,Disp,Door,30TR_,C4,1G,3.17
378,2022-01-01,13:14:50,Disp,Door,30TR_,C4,2G,3.17
379,2022-01-01,13:14:50,Disp,Door,30TR_,C5,1G,3.17
381,2022-01-01,13:03:32,App,Door,46TR_,C3,2D,2.97
383,2022-01-01,13:03:32,App,Door,46TR_,C1,1D,2.97
384,2022-01-01,13:03:32,Disp,Door,46TR_,C3,2D,2.97
386,2022-01-01,13:03:32,Disp,Door,46TR_,C1,1D,2.97
388,2022-01-01,13:03:30,Disp,Door,33TR_,C4,2G,3.25
389,2022-01-01,13:02:40,App,Door,33TR_,C4,2G,3.26
390,2022-01-01,13:01:15,App,Pressure,83TR_,T,-,-
391,2022-01-01,13:01:15,Disp,Pressure,83TR_,T,-,-
392,2022-01-01,13:00:10,Disp,Door,38TR_,C2,2D,3.06
393,2022-01-01,13:00:08,App,Door,38TR_,C2,2D,3.06
394,2022-01-01,12:59:31,App,Door,64TR_,C5,2D,3.03
395,2022-01-01,12:59:31,Disp,Door,64TR_,C5,2D,3.03
396,2022-01-01,12:53:35,App,Pressure,40TR_,T,-,-
397,2022-01-01,12:53:35,Disp,Pressure,40TR_,T,-,-
398,2022-01-01,12:53:35,App,Pressure,118TR_,T,-,-
399,2022-01-01,12:53:35,Disp,Pressure,118TR_,T,-,-
400,2022-01-01,12:51:02,Disp,Door,33TR_,C2,1D,3.13
401,2022-01-01,12:51:00,App,Door,33TR_,C2,1D,3.13
402,2022-01-01,12:46:37,App,Pressure,40TR_,T,-,-
403,2022-01-01,12:46:37,Disp,Pressure,40TR_,T,-,-
404,2022-01-01,12:45:46,Disp,Door,77TR_,C1,1G,2.9
405,2022-01-01,12:45:38,App,Door,77TR_,C1,1G,2.89
406,2022-01-01,12:44:40,App,Pressure,40TR_,T,-,-
407,2022-01-01,12:44:40,Disp,Pressure,40TR_,T,-,-
408,2022-01-01,12:43:41,App,Pressure,46TR_,T,-,-
409,2022-01-01,12:43:41,Disp,Pressure,46TR_,T,-,-
410,2022-01-01,12:41:44,App,Door,36TR_,C4,1D,3.14
411,2022-01-01,12:41:44,Disp,Door,36TR_,C4,1D,3.14
412,2022-01-01,12:41:30,App,Pressure,40TR_,T,-,-
413,2022-01-01,12:41:30,Disp,Pressure,40TR_,T,-,-
416,2022-01-01,12:36:17,App,Pressure,40TR_,T,-,-
417,2022-01-01,12:36:17,Disp,Pressure,40TR_,T,-,-
418,2022-01-01,12:24:27,Disp,Door,38TR_,C4,1D,2.98
419,2022-01-01,12:24:26,App,Door,38TR_,C4,1D,2.98
420,2022-01-01,12:24:26,App,Door,38TR_,C5,3D,2.98
421,2022-01-01,12:24:26,Disp,Door,38TR_,C5,3D,2.98
428,2022-01-01,12:04:00,App,Door,36TR_,C4,1D,2.98
429,2022-01-01,12:04:00,Disp,Door,36TR_,C4,1D,2.98
430,2022-01-01,12:01:27,Disp,Door,96TR_,C1,3D,2.82
431,2022-01-01,12:01:26,App,Door,96TR_,C1,3D,2.82
432,2022-01-01,11:58:15,Disp,Door,96TR_,C1,1G,2.86
433,2022-01-01,11:58:13,App,Door,96TR_,C1,1G,2.86
436,2022-01-01,11:46:52,App,Door,127TR_,C5,2G,2.89
437,2022-01-01,11:46:52,Disp,Door,127TR_,C5,2G,2.89
440,2022-01-01,11:45:31,Disp,Door,40TR_,C4,1G,3.07
441,2022-01-01,11:45:30,App,DoorGeneral,40TR_,T,-,3.07
442,2022-01-01,11:45:30,App,Door,40TR_,C4,1G,3.07
443,2022-01-01,11:45:30,App,Door,40TR_,C4,2G,3.07
444,2022-01-01,11:45:30,App,Door,40TR_,C4,3G,3.07
445,2022-01-01,11:45:30,Disp,DoorGeneral,40TR_,T,-,3.07
446,2022-01-01,11:45:30,Disp,Door,40TR_,C4,2G,3.07
447,2022-01-01,11:45:30,Disp,Door,40TR_,C4,3G,3.07
450,2022-01-01,11:38:28,Disp,Door,88TR_,C3,1G,3.07
451,2022-01-01,11:38:28,Disp,Door,88TR_,C4,3D,3.07
452,2022-01-01,11:38:27,App,Door,88TR_,C3,1G,3.07
453,2022-01-01,11:38:27,App,Door,88TR_,C4,3D,3.07
456,2022-01-01,11:36:10,App,Pressure,76TR_,T,-,-
457,2022-01-01,11:36:10,Disp,Pressure,76TR_,T,-,-
458,2022-01-01,11:32:36,Disp,Door,89TR_,C2,3G,2.81
459,2022-01-01,11:32:31,App,Door,89TR_,C2,3G,2.81
460,2022-01-01,11:25:05,Disp,Door,112TR_,C5,1D,3.07
461,2022-01-01,11:25:04,App,Door,112TR_,C5,1D,3.07
462,2022-01-01,11:25:04,App,Door,112TR_,C5,3D,3.07
463,2022-01-01,11:25:04,Disp,Door,112TR_,C5,3D,3.07
466,2022-01-01,11:24:25,Disp,Door,4TR_,C1,2D,2.83
467,2022-01-01,11:24:11,App,Door,4TR_,C1,2D,2.84
468,2022-01-01,11:14:15,Disp,Door,20TR_,C2,1G,3.02
469,2022-01-01,11:14:15,Disp,Door,20TR_,C2,3G,3.02
470,2022-01-01,11:14:14,App,Door,20TR_,C2,1G,3.02
471,2022-01-01,11:14:14,App,Door,20TR_,C2,3G,3.02
476,2022-01-01,11:04:43,App,Pressure,76TR_,T,-,-
477,2022-01-01,11:04:43,Disp,Pressure,76TR_,T,-,-
478,2022-01-01,11:02:44,Disp,Door,77TR_,C2,3G,2.91
479,2022-01-01,11:02:43,App,Door,77TR_,C2,3G,2.91
482,2022-01-01,10:53:04,Disp,Door,39TR_,C2,2G,2.98
483,2022-01-01,10:52:56,App,Door,39TR_,C2,2G,2.99
486,2022-01-01,10:51:08,App,Pressure,45TR_,T,-,-
487,2022-01-01,10:51:08,Disp,Pressure,45TR_,T,-,-
